num_species,c,surving_ct
10,0.450000,2
10,0.450000,2
10,0.450000,2
10,0.450000,0
10,0.450000,3
10,0.450000,3
10,0.450000,2
10,0.450000,2
10,0.450000,3
10,0.450000,2
10,0.450000,2
10,0.450000,2
10,0.450000,2
10,0.450000,2
10,0.450000,2
10,0.450000,2
10,0.450000,2
10,0.450000,2
10,0.450000,3
10,0.450000,2
10,0.450000,3
10,0.450000,2
10,0.450000,3
10,0.450000,2
10,0.450000,2
10,0.450000,2
10,0.450000,4
10,0.450000,2
10,0.450000,5
10,0.450000,2
10,0.450000,2
10,0.450000,4
10,0.450000,2
10,0.450000,3
10,0.450000,2
10,0.450000,2
10,0.450000,3
10,0.450000,2
10,0.450000,0
10,0.450000,2
10,0.450000,2
10,0.450000,2
10,0.450000,2
10,0.450000,2
10,0.450000,2
10,0.450000,3
10,0.450000,2
10,0.450000,2
15,0.100000,3
15,0.100000,3
15,0.100000,8
15,0.100000,5
15,0.100000,2
15,0.100000,9
15,0.100000,10
15,0.100000,3
15,0.100000,12
15,0.100000,8
15,0.100000,5
15,0.100000,9
15,0.100000,9
15,0.100000,5
15,0.100000,6
15,0.100000,4
15,0.100000,2
15,0.100000,5
15,0.100000,1
15,0.100000,5
15,0.100000,5
15,0.100000,8
15,0.100000,9
15,0.100000,1
15,0.100000,7
15,0.100000,3
15,0.100000,5
15,0.100000,8
15,0.100000,3
15,0.100000,1
15,0.100000,5
15,0.100000,7
15,0.100000,9
15,0.100000,6
15,0.100000,5
15,0.100000,4
15,0.100000,2
15,0.100000,12
15,0.100000,5
15,0.100000,7
15,0.100000,6
15,0.100000,3
15,0.100000,7
15,0.100000,7
15,0.100000,1
15,0.100000,4
15,0.100000,3
15,0.100000,2
15,0.100000,4
15,0.100000,6
15,0.100000,1
15,0.100000,11
15,0.100000,1
15,0.100000,10
15,0.100000,5
15,0.100000,4
15,0.100000,0
15,0.100000,3
15,0.100000,4
15,0.100000,6
15,0.100000,5
15,0.100000,5
15,0.100000,3
15,0.100000,7
15,0.100000,5
15,0.100000,3
15,0.100000,4
15,0.100000,7
15,0.100000,9
15,0.100000,5
15,0.100000,7
15,0.100000,3
15,0.100000,6
15,0.100000,9
15,0.100000,5
15,0.100000,8
15,0.100000,6
15,0.100000,4
15,0.100000,3
15,0.100000,6
15,0.100000,11
15,0.100000,4
15,0.100000,5
15,0.100000,12
15,0.100000,3
15,0.100000,2
15,0.100000,4
15,0.100000,0
15,0.100000,7
15,0.100000,8
15,0.100000,6
15,0.100000,7
15,0.100000,6
15,0.100000,12
15,0.100000,4
15,0.100000,6
15,0.100000,3
15,0.100000,4
15,0.100000,4
15,0.100000,5
15,0.200000,0
15,0.200000,0
15,0.200000,3
15,0.200000,3
15,0.200000,4
15,0.200000,4
15,0.200000,0
15,0.200000,2
15,0.200000,0
15,0.200000,3
15,0.200000,3
15,0.200000,2
15,0.200000,3
15,0.200000,3
15,0.200000,4
15,0.200000,5
15,0.200000,2
15,0.200000,5
15,0.200000,2
15,0.200000,2
15,0.200000,1
15,0.200000,2
15,0.200000,2
15,0.200000,7
15,0.200000,2
15,0.200000,4
15,0.200000,0
15,0.200000,1
15,0.200000,4
15,0.200000,3
15,0.200000,13
15,0.200000,4
15,0.200000,10
15,0.200000,3
15,0.200000,6
15,0.200000,4
15,0.200000,4
15,0.200000,4
15,0.200000,7
15,0.200000,1
15,0.200000,3
15,0.200000,3
15,0.200000,0
15,0.200000,0
15,0.200000,1
15,0.200000,7
15,0.200000,8
15,0.200000,2
15,0.200000,3
15,0.200000,3
15,0.200000,4
15,0.200000,6
15,0.200000,11
15,0.200000,11
15,0.200000,4
15,0.200000,1
15,0.200000,4
15,0.200000,1
15,0.200000,1
15,0.200000,13
15,0.200000,2
15,0.200000,2
15,0.200000,9
15,0.200000,6
15,0.200000,0
15,0.200000,2
15,0.200000,4
15,0.200000,6
15,0.200000,3
15,0.200000,2
15,0.200000,0
15,0.200000,5
15,0.200000,0
15,0.200000,2
15,0.200000,8
15,0.200000,3
15,0.200000,3
15,0.200000,0
15,0.200000,0
15,0.200000,0
15,0.200000,5
15,0.200000,1
15,0.200000,7
15,0.200000,0
15,0.200000,11
15,0.200000,0
15,0.200000,3
15,0.200000,2
15,0.200000,3
15,0.200000,6
15,0.200000,6
15,0.200000,2
15,0.200000,5
15,0.200000,3
15,0.200000,4
15,0.200000,8
15,0.200000,3
15,0.200000,4
15,0.200000,0
15,0.200000,4
15,0.300000,2
15,0.300000,2
15,0.300000,12
15,0.300000,8
15,0.300000,2
15,0.300000,0
15,0.300000,3
15,0.300000,0
15,0.300000,2
15,0.300000,3
15,0.300000,0
15,0.300000,0
15,0.300000,0
15,0.300000,0
15,0.300000,12
15,0.300000,3
15,0.300000,2
15,0.300000,2
15,0.300000,1
15,0.300000,3
15,0.300000,3
15,0.300000,2
15,0.300000,12
15,0.300000,0
15,0.300000,3
15,0.300000,3
15,0.300000,2
15,0.300000,4
15,0.300000,0
15,0.300000,2
15,0.300000,3
15,0.300000,2
15,0.300000,2
15,0.300000,2
15,0.300000,0
15,0.300000,0
15,0.300000,15
15,0.300000,2
15,0.300000,0
15,0.300000,3
15,0.300000,4
15,0.300000,2
15,0.300000,4
15,0.300000,0
15,0.300000,3
15,0.300000,0
15,0.300000,2
15,0.300000,3
15,0.300000,4
15,0.300000,0
15,0.300000,0
15,0.300000,3
15,0.300000,0
15,0.300000,2
15,0.300000,10
15,0.300000,4
15,0.300000,0
15,0.300000,13
15,0.300000,3
15,0.300000,0
15,0.300000,1
15,0.300000,2
15,0.300000,10
15,0.300000,7
15,0.300000,0
15,0.300000,2
15,0.300000,3
15,0.300000,2
15,0.300000,0
15,0.300000,2
15,0.300000,0
15,0.300000,2
15,0.300000,0
15,0.300000,0
15,0.300000,0
15,0.300000,4
15,0.300000,0
15,0.300000,2
15,0.300000,10
15,0.300000,1
15,0.300000,0
15,0.300000,3
15,0.300000,0
15,0.300000,0
15,0.300000,2
15,0.300000,0
15,0.300000,3
15,0.300000,1
15,0.300000,2
15,0.300000,10
15,0.300000,0
15,0.300000,3
15,0.300000,2
15,0.300000,2
15,0.300000,0
15,0.300000,0
15,0.300000,3
15,0.300000,0
15,0.300000,2
15,0.300000,4
15,0.450000,0
15,0.450000,2
15,0.450000,4
15,0.450000,11
15,0.450000,0
15,0.450000,11
15,0.450000,2
15,0.450000,2
15,0.450000,2
15,0.450000,2
15,0.450000,2
15,0.450000,2
15,0.450000,2
15,0.450000,0
15,0.450000,0
15,0.450000,2
15,0.450000,2
15,0.450000,0
15,0.450000,2
15,0.450000,2
15,0.450000,2
15,0.450000,0
15,0.450000,1
15,0.450000,0
15,0.450000,2
15,0.450000,2
15,0.450000,3
15,0.450000,2
15,0.450000,2
15,0.450000,2
15,0.450000,2
15,0.450000,2
15,0.450000,2
15,0.450000,2
15,0.450000,0
15,0.450000,0
15,0.450000,2
15,0.450000,2
15,0.450000,2
15,0.450000,0
15,0.450000,0
15,0.450000,2
15,0.450000,12
15,0.450000,0
15,0.450000,2
15,0.450000,2
15,0.450000,2
15,0.450000,0
15,0.450000,0
15,0.450000,2
15,0.450000,3
15,0.450000,2
15,0.450000,8
15,0.450000,0
15,0.450000,11
15,0.450000,0
15,0.450000,2
15,0.450000,2
15,0.450000,2
15,0.450000,0
15,0.450000,12
15,0.450000,2
15,0.450000,0
15,0.450000,0
15,0.450000,2
15,0.450000,2
15,0.450000,10
15,0.450000,0
15,0.450000,2
15,0.450000,12
15,0.450000,7
15,0.450000,2
15,0.450000,10
15,0.450000,5
15,0.450000,10
15,0.450000,0
15,0.450000,0
15,0.450000,0
15,0.450000,0
15,0.450000,11
15,0.450000,2
15,0.450000,2
15,0.450000,2
15,0.450000,2
15,0.450000,0
15,0.450000,0
15,0.450000,0
15,0.450000,2
15,0.450000,2
15,0.450000,2
15,0.450000,2
15,0.450000,2
15,0.450000,2
15,0.450000,0
15,0.450000,8
15,0.450000,13
15,0.450000,2
15,0.450000,2
15,0.450000,2
15,0.450000,10
20,0.100000,9
20,0.100000,6
20,0.100000,4
20,0.100000,6
20,0.100000,18
20,0.100000,3
20,0.100000,0
20,0.100000,10
20,0.100000,2
20,0.100000,3
20,0.100000,0
20,0.100000,4
20,0.100000,3
20,0.100000,4
20,0.100000,8
20,0.100000,13
20,0.100000,3
20,0.100000,5
20,0.100000,8
20,0.100000,6
20,0.100000,6
20,0.100000,6
20,0.100000,2
20,0.100000,8
20,0.100000,3
20,0.100000,0
20,0.100000,2
20,0.100000,7
20,0.100000,6
20,0.100000,3
20,0.100000,6
20,0.100000,9
20,0.100000,5
20,0.100000,7
20,0.100000,8
20,0.100000,5
20,0.100000,5
20,0.100000,13
20,0.100000,5
20,0.100000,6
20,0.100000,7
20,0.100000,7
20,0.100000,6
20,0.100000,8
20,0.100000,1
20,0.100000,6
20,0.100000,8
20,0.100000,8
20,0.100000,3
20,0.100000,6
20,0.100000,6
20,0.100000,2
20,0.100000,7
20,0.100000,3
20,0.100000,9
20,0.100000,7
20,0.100000,1
20,0.100000,5
20,0.100000,7
20,0.100000,4
20,0.100000,7
20,0.100000,5
20,0.100000,6
20,0.100000,3
20,0.100000,1
20,0.100000,5
20,0.100000,1
20,0.100000,9
20,0.100000,6
20,0.100000,13
20,0.100000,2
20,0.100000,4
20,0.100000,9
20,0.100000,13
20,0.100000,3
20,0.100000,7
20,0.100000,6
20,0.100000,3
20,0.100000,5
20,0.100000,5
20,0.100000,9
20,0.100000,3
20,0.100000,1
20,0.100000,10
20,0.100000,4
20,0.100000,4
20,0.100000,5
20,0.100000,6
20,0.100000,3
20,0.100000,2
20,0.100000,3
20,0.100000,4
20,0.100000,1
20,0.100000,6
20,0.100000,5
20,0.100000,4
20,0.100000,3
20,0.100000,0
20,0.100000,10
20,0.100000,4
20,0.200000,0
20,0.200000,19
20,0.200000,5
20,0.200000,2
20,0.200000,13
20,0.200000,4
20,0.200000,2
20,0.200000,8
20,0.200000,6
20,0.200000,5
20,0.200000,2
20,0.200000,16
20,0.200000,0
20,0.200000,3
20,0.200000,0
20,0.200000,2
20,0.200000,11
20,0.200000,0
20,0.200000,0
20,0.200000,0
20,0.200000,3
20,0.200000,2
20,0.200000,2
20,0.200000,0
20,0.200000,3
20,0.200000,1
20,0.200000,3
20,0.200000,0
20,0.200000,4
20,0.200000,0
20,0.200000,2
20,0.200000,0
20,0.200000,0
20,0.200000,7
20,0.200000,3
20,0.200000,3
20,0.200000,1
20,0.200000,4
20,0.200000,3
20,0.200000,7
20,0.200000,5
20,0.200000,19
20,0.200000,0
20,0.200000,5
20,0.200000,2
20,0.200000,0
20,0.200000,4
20,0.200000,0
20,0.200000,0
20,0.200000,2
20,0.200000,2
20,0.200000,0
20,0.200000,0
20,0.200000,10
20,0.200000,0
20,0.200000,4
20,0.200000,4
20,0.200000,0
20,0.200000,2
20,0.200000,3
20,0.200000,3
20,0.200000,0
20,0.200000,3
20,0.200000,5
20,0.200000,3
20,0.200000,3
20,0.200000,1
20,0.200000,5
20,0.200000,7
20,0.200000,3
20,0.200000,3
20,0.200000,12
20,0.200000,0
20,0.200000,0
20,0.200000,6
20,0.200000,2
20,0.200000,8
20,0.200000,9
20,0.200000,2
20,0.200000,1
20,0.200000,16
20,0.200000,3
20,0.200000,0
20,0.200000,0
20,0.200000,0
20,0.200000,0
20,0.200000,2
20,0.200000,11
20,0.200000,4
20,0.200000,15
20,0.200000,3
20,0.200000,0
20,0.200000,0
20,0.200000,2
20,0.200000,2
20,0.200000,1
20,0.200000,0
20,0.200000,5
20,0.200000,3
20,0.200000,2
20,0.300000,0
20,0.300000,7
20,0.300000,11
20,0.300000,3
20,0.300000,2
20,0.300000,2
20,0.300000,0
20,0.300000,1
20,0.300000,2
20,0.300000,4
20,0.300000,0
20,0.300000,16
20,0.300000,0
20,0.300000,0
20,0.300000,3
20,0.300000,14
20,0.300000,3
20,0.300000,10
20,0.300000,0
20,0.300000,1
20,0.300000,0
20,0.300000,4
20,0.300000,0
20,0.300000,2
20,0.300000,0
20,0.300000,2
20,0.300000,0
20,0.300000,17
20,0.300000,2
20,0.300000,2
20,0.300000,15
20,0.300000,0
20,0.300000,2
20,0.300000,4
20,0.300000,2
20,0.300000,9
20,0.300000,5
20,0.300000,2
20,0.300000,0
20,0.300000,14
20,0.300000,2
20,0.300000,9
20,0.300000,5
20,0.300000,12
20,0.300000,0
20,0.300000,0
20,0.300000,2
20,0.300000,13
20,0.300000,3
20,0.300000,11
20,0.300000,1
20,0.300000,2
20,0.300000,2
20,0.300000,20
20,0.300000,11
20,0.300000,0
20,0.300000,2
20,0.300000,2
20,0.300000,3
20,0.300000,3
20,0.300000,0
20,0.300000,17
20,0.300000,2
20,0.300000,4
20,0.300000,1
20,0.300000,0
20,0.300000,0
20,0.300000,14
20,0.300000,2
20,0.300000,18
20,0.300000,3
20,0.300000,0
20,0.300000,13
20,0.300000,0
20,0.300000,4
20,0.300000,3
20,0.300000,2
20,0.300000,7
20,0.300000,2
20,0.300000,2
20,0.300000,0
20,0.300000,3
20,0.300000,12
20,0.300000,2
20,0.300000,0
20,0.300000,12
20,0.300000,0
20,0.300000,3
20,0.300000,0
20,0.300000,2
20,0.300000,17
20,0.300000,0
20,0.300000,0
20,0.300000,0
20,0.300000,3
20,0.300000,0
20,0.300000,0
20,0.300000,2
20,0.300000,16
20,0.300000,0
20,0.450000,18
20,0.450000,16
20,0.450000,19
20,0.450000,0
20,0.450000,13
20,0.450000,18
20,0.450000,15
20,0.450000,13
20,0.450000,0
20,0.450000,2
20,0.450000,18
20,0.450000,2
20,0.450000,18
20,0.450000,3
20,0.450000,17
20,0.450000,2
20,0.450000,2
20,0.450000,0
20,0.450000,18
20,0.450000,2
20,0.450000,0
20,0.450000,16
20,0.450000,0
20,0.450000,0
20,0.450000,14
20,0.450000,19
20,0.450000,19
20,0.450000,2
20,0.450000,2
20,0.450000,15
20,0.450000,18
20,0.450000,2
20,0.450000,15
20,0.450000,10
20,0.450000,17
20,0.450000,14
20,0.450000,18
20,0.450000,18
20,0.450000,2
20,0.450000,14
20,0.450000,16
20,0.450000,19
20,0.450000,15
20,0.450000,14
20,0.450000,2
20,0.450000,2
20,0.450000,18
20,0.450000,2
20,0.450000,0
20,0.450000,17
20,0.450000,18
20,0.450000,2
20,0.450000,18
20,0.450000,17
20,0.450000,2
20,0.450000,2
20,0.450000,2
20,0.450000,18
20,0.450000,19
20,0.450000,12
20,0.450000,19
20,0.450000,0
20,0.450000,11
20,0.450000,2
20,0.450000,18
20,0.450000,3
20,0.450000,14
20,0.450000,2
20,0.450000,0
20,0.450000,2
20,0.450000,2
20,0.450000,2
20,0.450000,0
20,0.450000,12
20,0.450000,16
20,0.450000,0
20,0.450000,18
20,0.450000,0
20,0.450000,19
20,0.450000,2
20,0.450000,0
20,0.450000,18
20,0.450000,2
20,0.450000,2
20,0.450000,2
20,0.450000,2
20,0.450000,2
20,0.450000,19
20,0.450000,14
20,0.450000,8
20,0.450000,17
20,0.450000,0
20,0.450000,0
20,0.450000,0
20,0.450000,2
20,0.450000,18
20,0.450000,0
20,0.450000,2
20,0.450000,17
20,0.450000,15
25,0.100000,8
25,0.100000,16
25,0.100000,4
25,0.100000,11
25,0.100000,4
25,0.100000,1
25,0.100000,8
25,0.100000,6
25,0.100000,18
25,0.100000,9
25,0.100000,12
25,0.100000,11
25,0.100000,8
25,0.100000,3
25,0.100000,7
25,0.100000,9
25,0.100000,2
25,0.100000,9
25,0.100000,2
25,0.100000,5
25,0.100000,8
25,0.100000,3
25,0.100000,6
25,0.100000,12
25,0.100000,4
25,0.100000,1
25,0.100000,5
25,0.100000,2
25,0.100000,12
25,0.100000,2
25,0.100000,5
25,0.100000,7
25,0.100000,23
25,0.100000,17
25,0.100000,2
25,0.100000,7
25,0.100000,18
25,0.100000,13
25,0.100000,7
25,0.100000,4
25,0.100000,3
25,0.100000,5
25,0.100000,1
25,0.100000,4
25,0.100000,10
25,0.100000,8
25,0.100000,5
25,0.100000,8
25,0.100000,8
25,0.100000,2
25,0.100000,5
25,0.100000,4
25,0.100000,8
25,0.100000,4
25,0.100000,6
25,0.100000,5
25,0.100000,5
25,0.100000,7
25,0.100000,6
25,0.100000,8
25,0.100000,13
25,0.100000,12
25,0.100000,4
25,0.100000,4
25,0.100000,6
25,0.100000,7
25,0.100000,11
25,0.100000,7
25,0.100000,6
25,0.100000,2
25,0.100000,4
25,0.100000,3
25,0.100000,4
25,0.100000,3
25,0.100000,10
25,0.100000,20
25,0.100000,0
25,0.100000,4
25,0.100000,2
25,0.100000,6
25,0.100000,9
25,0.100000,3
25,0.100000,2
25,0.100000,10
25,0.100000,3
25,0.100000,4
25,0.100000,11
25,0.100000,19
25,0.100000,5
25,0.100000,3
25,0.100000,7
25,0.100000,0
25,0.100000,3
25,0.100000,2
25,0.100000,14
25,0.100000,3
25,0.100000,9
25,0.100000,16
25,0.100000,6
25,0.100000,6
25,0.200000,0
25,0.200000,3
25,0.200000,5
25,0.200000,6
25,0.200000,3
25,0.200000,2
25,0.200000,7
25,0.200000,0
25,0.200000,6
25,0.200000,7
25,0.200000,15
25,0.200000,10
25,0.200000,2
25,0.200000,12
25,0.200000,3
25,0.200000,2
25,0.200000,0
25,0.200000,8
25,0.200000,8
25,0.200000,22
25,0.200000,2
25,0.200000,4
25,0.200000,13
25,0.200000,0
25,0.200000,12
25,0.200000,3
25,0.200000,6
25,0.200000,0
25,0.200000,3
25,0.200000,3
25,0.200000,1
25,0.200000,2
25,0.200000,3
25,0.200000,6
25,0.200000,2
25,0.200000,17
25,0.200000,1
25,0.200000,18
25,0.200000,0
25,0.200000,5
25,0.200000,0
25,0.200000,0
25,0.200000,0
25,0.200000,8
25,0.200000,2
25,0.200000,2
25,0.200000,2
25,0.200000,2
25,0.200000,0
25,0.200000,3
25,0.200000,7
25,0.200000,2
25,0.200000,10
25,0.200000,9
25,0.200000,5
25,0.200000,0
25,0.200000,2
25,0.200000,2
25,0.200000,4
25,0.200000,0
25,0.200000,0
25,0.200000,11
25,0.200000,8
25,0.200000,2
25,0.200000,6
25,0.200000,1
25,0.200000,2
25,0.200000,0
25,0.200000,11
25,0.200000,2
25,0.200000,0
25,0.200000,8
25,0.200000,8
25,0.200000,3
25,0.200000,8
25,0.200000,0
25,0.200000,23
25,0.200000,0
25,0.200000,8
25,0.200000,0
25,0.200000,20
25,0.200000,2
25,0.200000,2
25,0.200000,15
25,0.200000,23
25,0.200000,4
25,0.200000,23
25,0.200000,4
25,0.200000,0
25,0.200000,3
25,0.200000,5
25,0.200000,19
25,0.200000,5
25,0.200000,2
25,0.200000,13
25,0.200000,4
25,0.200000,4
25,0.200000,2
25,0.200000,0
25,0.200000,2
25,0.300000,2
25,0.300000,0
25,0.300000,5
25,0.300000,17
25,0.300000,3
25,0.300000,13
25,0.300000,20
25,0.300000,0
25,0.300000,24
25,0.300000,2
25,0.300000,25
25,0.300000,0
25,0.300000,2
25,0.300000,5
25,0.300000,0
25,0.300000,17
25,0.300000,0
25,0.300000,4
25,0.300000,2
25,0.300000,3
25,0.300000,22
25,0.300000,1
25,0.300000,4
25,0.300000,0
25,0.300000,1
25,0.300000,2
25,0.300000,22
25,0.300000,16
25,0.300000,21
25,0.300000,5
25,0.300000,0
25,0.300000,0
25,0.300000,18
25,0.300000,4
25,0.300000,13
25,0.300000,0
25,0.300000,0
25,0.300000,0
25,0.300000,2
25,0.300000,3
25,0.300000,25
25,0.300000,11
25,0.300000,2
25,0.300000,24
25,0.300000,0
25,0.300000,2
25,0.300000,2
25,0.300000,1
25,0.300000,0
25,0.300000,0
25,0.300000,2
25,0.300000,0
25,0.300000,0
25,0.300000,2
25,0.300000,12
25,0.300000,12
25,0.300000,5
25,0.300000,2
25,0.300000,1
25,0.300000,0
25,0.300000,0
25,0.300000,0
25,0.300000,2
25,0.300000,2
25,0.300000,15
25,0.300000,0
25,0.300000,2
25,0.300000,0
25,0.300000,0
25,0.300000,0
25,0.300000,16
25,0.300000,3
25,0.300000,11
25,0.300000,3
25,0.300000,0
25,0.300000,2
25,0.300000,3
25,0.300000,7
25,0.300000,0
25,0.300000,0
25,0.300000,1
25,0.300000,2
25,0.300000,3
25,0.300000,0
25,0.300000,0
25,0.300000,2
25,0.300000,13
25,0.300000,0
25,0.300000,0
25,0.300000,2
25,0.300000,21
25,0.300000,0
25,0.300000,10
25,0.300000,5
25,0.300000,2
25,0.300000,2
25,0.300000,20
25,0.300000,14
25,0.300000,2
25,0.300000,7
25,0.450000,23
25,0.450000,0
25,0.450000,2
25,0.450000,22
25,0.450000,3
25,0.450000,25
25,0.450000,2
25,0.450000,24
25,0.450000,20
25,0.450000,24
25,0.450000,20
25,0.450000,23
25,0.450000,25
25,0.450000,21
25,0.450000,24
25,0.450000,25
25,0.450000,2
25,0.450000,23
25,0.450000,25
25,0.450000,21
25,0.450000,17
25,0.450000,2
25,0.450000,1
25,0.450000,25
25,0.450000,2
25,0.450000,2
25,0.450000,24
25,0.450000,25
25,0.450000,2
25,0.450000,24
25,0.450000,24
25,0.450000,1
25,0.450000,2
25,0.450000,22
25,0.450000,24
25,0.450000,20
25,0.450000,2
25,0.450000,22
25,0.450000,0
25,0.450000,0
25,0.450000,25
25,0.450000,22
25,0.450000,23
25,0.450000,21
25,0.450000,24
25,0.450000,23
25,0.450000,21
25,0.450000,2
25,0.450000,8
25,0.450000,23
25,0.450000,24
25,0.450000,25
25,0.450000,2
25,0.450000,22
25,0.450000,2
25,0.450000,2
25,0.450000,25
25,0.450000,24
25,0.450000,24
25,0.450000,24
25,0.450000,0
25,0.450000,22
25,0.450000,2
25,0.450000,20
25,0.450000,20
25,0.450000,0
25,0.450000,24
25,0.450000,2
25,0.450000,2
25,0.450000,4
25,0.450000,25
25,0.450000,23
25,0.450000,3
25,0.450000,20
25,0.450000,0
25,0.450000,2
25,0.450000,25
25,0.450000,21
25,0.450000,0
25,0.450000,24
25,0.450000,25
25,0.450000,24
25,0.450000,2
25,0.450000,24
25,0.450000,2
25,0.450000,23
25,0.450000,18
25,0.450000,2
25,0.450000,20
25,0.450000,22
25,0.450000,3
25,0.450000,2
25,0.450000,24
25,0.450000,25
25,0.450000,2
25,0.450000,21
25,0.450000,23
25,0.450000,24
25,0.450000,23
25,0.450000,4
30,0.100000,3
30,0.100000,0
30,0.100000,3
30,0.100000,4
30,0.100000,6
30,0.100000,2
30,0.100000,6
30,0.100000,2
30,0.100000,6
30,0.100000,2
30,0.100000,3
30,0.100000,3
30,0.100000,4
30,0.100000,3
30,0.100000,6
30,0.100000,4
30,0.100000,8
30,0.100000,3
30,0.100000,1
30,0.100000,2
30,0.100000,11
30,0.100000,9
30,0.100000,5
30,0.100000,5
30,0.100000,10
30,0.100000,10
30,0.100000,22
30,0.100000,3
30,0.100000,12
30,0.100000,1
30,0.100000,12
30,0.100000,3
30,0.100000,9
30,0.100000,2
30,0.100000,12
30,0.100000,7
30,0.100000,8
30,0.100000,4
30,0.100000,1
30,0.100000,4
30,0.100000,8
30,0.100000,1
30,0.100000,2
30,0.100000,4
30,0.100000,7
30,0.100000,3
30,0.100000,3
30,0.100000,12
30,0.100000,7
30,0.100000,7
30,0.100000,11
30,0.100000,4
30,0.100000,10
30,0.100000,3
30,0.100000,2
30,0.100000,6
30,0.100000,2
30,0.100000,5
30,0.100000,7
30,0.100000,6
30,0.100000,9
30,0.100000,3
30,0.100000,10
30,0.100000,6
30,0.100000,2
30,0.100000,3
30,0.100000,12
30,0.100000,13
30,0.100000,10
30,0.100000,15
30,0.100000,4
30,0.100000,22
30,0.100000,3
30,0.100000,4
30,0.100000,6
30,0.100000,8
30,0.100000,3
30,0.100000,11
30,0.100000,4
30,0.100000,14
30,0.100000,3
30,0.100000,3
30,0.100000,7
30,0.100000,2
30,0.100000,4
30,0.100000,0
30,0.100000,3
30,0.100000,13
30,0.100000,11
30,0.100000,0
30,0.100000,16
30,0.100000,15
30,0.100000,2
30,0.100000,8
30,0.100000,4
30,0.100000,3
30,0.100000,15
30,0.100000,6
30,0.100000,13
30,0.100000,13
30,0.200000,4
30,0.200000,3
30,0.200000,8
30,0.200000,2
30,0.200000,0
30,0.200000,2
30,0.200000,2
30,0.200000,1
30,0.200000,8
30,0.200000,1
30,0.200000,2
30,0.200000,0
30,0.200000,6
30,0.200000,0
30,0.200000,2
30,0.200000,5
30,0.200000,28
30,0.200000,8
30,0.200000,6
30,0.200000,3
30,0.200000,4
30,0.200000,9
30,0.200000,0
30,0.200000,10
30,0.200000,12
30,0.200000,2
30,0.200000,0
30,0.200000,12
30,0.200000,12
30,0.200000,3
30,0.200000,0
30,0.200000,2
30,0.200000,3
30,0.200000,0
30,0.200000,2
30,0.200000,5
30,0.200000,9
30,0.200000,5
30,0.200000,8
30,0.200000,5
30,0.200000,0
30,0.200000,8
30,0.200000,5
30,0.200000,0
30,0.200000,8
30,0.200000,2
30,0.200000,3
30,0.200000,9
30,0.200000,2
30,0.200000,3
30,0.200000,8
30,0.200000,2
30,0.200000,13
30,0.200000,17
30,0.200000,3
30,0.200000,3
30,0.200000,14
30,0.200000,6
30,0.200000,5
30,0.200000,14
30,0.200000,0
30,0.200000,2
30,0.200000,17
30,0.200000,16
30,0.200000,2
30,0.200000,0
30,0.200000,28
30,0.200000,2
30,0.200000,2
30,0.200000,2
30,0.200000,2
30,0.200000,19
30,0.200000,0
30,0.200000,4
30,0.200000,3
30,0.200000,0
30,0.200000,3
30,0.200000,0
30,0.200000,0
30,0.200000,11
30,0.200000,0
30,0.200000,2
30,0.200000,2
30,0.200000,2
30,0.200000,26
30,0.200000,0
30,0.200000,17
30,0.200000,9
30,0.200000,28
30,0.200000,4
30,0.200000,2
30,0.200000,11
30,0.200000,3
30,0.200000,11
30,0.200000,0
30,0.200000,2
30,0.200000,29
30,0.200000,2
30,0.200000,2
30,0.200000,0
30,0.300000,0
30,0.300000,29
30,0.300000,20
30,0.300000,5
30,0.300000,0
30,0.300000,0
30,0.300000,11
30,0.300000,24
30,0.300000,4
30,0.300000,0
30,0.300000,0
30,0.300000,5
30,0.300000,2
30,0.300000,24
30,0.300000,3
30,0.300000,21
30,0.300000,4
30,0.300000,0
30,0.300000,23
30,0.300000,0
30,0.300000,27
30,0.300000,4
30,0.300000,27
30,0.300000,0
30,0.300000,8
30,0.300000,3
30,0.300000,16
30,0.300000,3
30,0.300000,2
30,0.300000,0
30,0.300000,3
30,0.300000,0
30,0.300000,0
30,0.300000,27
30,0.300000,4
30,0.300000,29
30,0.300000,23
30,0.300000,0
30,0.300000,15
30,0.300000,27
30,0.300000,2
30,0.300000,14
30,0.300000,3
30,0.300000,1
30,0.300000,5
30,0.300000,30
30,0.300000,0
30,0.300000,22
30,0.300000,2
30,0.300000,0
30,0.300000,17
30,0.300000,3
30,0.300000,26
30,0.300000,28
30,0.300000,2
30,0.300000,3
30,0.300000,28
30,0.300000,17
30,0.300000,27
30,0.300000,30
30,0.300000,4
30,0.300000,25
30,0.300000,0
30,0.300000,1
30,0.300000,24
30,0.300000,3
30,0.300000,0
30,0.300000,0
30,0.300000,3
30,0.300000,0
30,0.300000,1
30,0.300000,21
30,0.300000,0
30,0.300000,2
30,0.300000,1
30,0.300000,2
30,0.300000,0
30,0.300000,19
30,0.300000,0
30,0.300000,0
30,0.300000,0
30,0.300000,2
30,0.300000,2
30,0.300000,26
30,0.300000,23
30,0.300000,25
30,0.300000,2
30,0.300000,0
30,0.300000,2
30,0.300000,13
30,0.300000,0
30,0.300000,15
30,0.300000,27
30,0.300000,0
30,0.300000,11
30,0.300000,2
30,0.300000,0
30,0.300000,29
30,0.300000,3
30,0.300000,24
30,0.450000,26
30,0.450000,2
30,0.450000,28
30,0.450000,0
30,0.450000,26
30,0.450000,27
